machine,app,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,duration_ratio_2_1
quartz,laghos,62311000000,97208375000,35480500000,2.71E+11,332062500,216750000,59875000,40500000,1730407.969,5341817276,18811330537,69842.90625,2107430.938,4012562500,0.169018846
quartz,laghos,3.23E+11,1.59E+12,5.58E+11,4.43E+12,23698000000,15880000000,2086000000,2114000000,605937214,1.66E+12,7.69E+11,37771,2215571,1.29E+11,0.016450716
quartz,laghos,1.06E+11,1.93E+11,70531500000,5.44E+11,1022250000,976125000,153437500,103375000,17797829.78,51838730790,52121133230,69875.875,2107587.531,9979062500,0.094173913
quartz,laghos,3.23E+11,1.59E+12,5.58E+11,4.43E+12,23714000000,15854000000,2036000000,2060000000,605288880,1.66E+12,7.69E+11,37771,2215571,1.29E+11,0.011335041
quartz,laghos,1.09E+11,1.97E+11,71836000000,5.54E+11,1020625000,976000000,154500000,105062500,17797556.38,51838361647,52485683634,69842.90625,2107586.5,9976250000,0.063382067
quartz,laghos,4.31E+11,2.12E+12,7.46E+11,5.92E+12,31732000000,21260000000,3176000000,2858000000,779943430,2.21E+12,1.02E+12,37771,2230207,1.73E+11,0.0086396
quartz,laghos,1.38E+11,2.53E+11,92604125000,7.13E+11,1365812500,1308187500,207250000,139250000,22872635.41,69233669462,69600591368,69874.90625,2108044.844,13385312500,0.049451093
quartz,laghos,4.31E+11,2.12E+12,7.46E+11,5.92E+12,31810000000,21198000000,2672000000,2824000000,780217789,2.21E+12,1.02E+12,37771,2230207,1.71E+11,0.010407668
quartz,laghos,1.46E+11,2.64E+11,96328562500,7.43E+11,1371937500,1307687500,213000000,142000000,22872580.47,69234217648,69807776212,69875.875,2108044.875,13250687500,0.052611634
quartz,laghos,5.37E+11,2.65E+12,9.29E+11,7.37E+12,39752000000,26498000000,3776000000,3900000000,909924798,2.75E+12,1.27E+12,37771,2244601,2.11E+11,0.007502057
quartz,laghos,1.77E+11,3.21E+11,1.18E+11,9.06E+11,1701875000,1635812500,261812500,175937500,26631743.63,86247765019,86304665403,69875.875,2108494.688,16730125000,0.043842105
quartz,laghos,5.36E+11,2.65E+12,9.29E+11,7.37E+12,39754000000,26522000000,3680000000,3552000000,909344312,2.75E+12,1.27E+12,37771,2244600,2.16E+11,0.008379912
quartz,laghos,1.73E+11,3.16E+11,1.16E+11,8.92E+11,1703875000,1631125000,264562500,178687500,26631877.59,86247681838,85817275676,69875.875,2108494.688,16706375000,0.052863902
quartz,laghos,5.80E+11,2.86E+12,1.00E+12,7.97E+12,42988000000,28638000000,3726000000,4100000000,954590079,2.98E+12,1.37E+12,37771,2250458,2.34E+11,0.008298851
