machine,app,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,duration_ratio_1_2
ruby,kripke.exe,24678571.43,182553571.4,38821428.57,376535714.3,4803571.429,2375000,142857.1429,107142.8571,10.58035714,98328798.48,54410753.71,938.7321429,19688.72321,7321428.571,1.572041166
ruby,kripke.exe,239062500,857937500,239937500,2038250000,2375000,2000000,0,0,1212,346663996.8,197482523.2,102541.6563,2107144.594,65125000,1
ruby,kripke.exe,48125000,301660714.3,67642857.14,664392857.1,5928571.429,2392857.143,142857.1429,107142.8571,6.178571429,150988553.8,54356943.77,938.7142857,19688.71429,7553571.429,1.600240096
ruby,kripke.exe,314625000,1284375000,344062500,3058375000,3875000,1937500,0,0,1204.375,531111797.5,196509103.3,102540.7188,2107144.563,64375000,0.799519808
ruby,kripke.exe,80875000,468303571.4,107982142.9,1067107143,7910714.286,2428571.429,160714.2857,107142.8571,11.4375,224724403.4,54479372.46,938.7232143,19688.72321,8517857.143,1.357051007
ruby,kripke.exe,429937500,1889312500,494812500,4523500000,5937500,2000000,0,0,1159.9375,789144705.7,196211742.3,105842.7188,2107278.125,70750000,4.003003003
ruby,kripke.exe,123000000,682625000,159839285.7,1585053571,10642857.14,2482142.857,178571.4286,107142.8571,4.973214286,319506255.1,54440756.58,938.7232143,19688.72321,8910714.286,1.368603917
ruby,kripke.exe,581812500,2673875000,690562500,6423500000,6812500,1937500,0,0,1180.09375,1120510532,197920111.9,102540.7188,2107144.563,69875000,2.200480192
ruby,kripke.exe,25696428.57,240142857.1,45321428.57,447250000,9446428.571,4821428.571,428571.4286,214285.7143,7.473214286,136585993.9,108950281.9,938.7142857,19688.70536,12339285.71,1.50060024
ruby,kripke.exe,331062500,1180562500,319000000,2689875000,3750000,2562500,0,0,1159.8125,464657313,386377757.8,105844.6875,2107278.188,183875000,1.200480192
ruby,kripke.exe,67660714.29,437553571.4,86803571.43,913250000,9803571.429,4750000,446428.5714,214285.7143,4.205357143,209008271.6,108750571.3,938.7142857,19688.71429,14625000,1.312828207
ruby,kripke.exe,473375000,1842125000,462437500,4270562500,5500000,2937500,0,0,1202.96875,733275837.4,387774456.4,105845.6563,2107278.219,159312500,1
ruby,kripke.exe,137767857.1,766714285.7,155982142.9,1690160714,12285714.29,4785714.286,500000,214285.7143,4.008928571,329783686.5,108836144.6,938.7232143,19688.73214,16017857.14,1.25
ruby,kripke.exe,735125000,3087125000,733250000,7211375000,9437500,2625000,0,0,1155.90625,1156440687,382695078.4,105842.7188,2107278.125,138500000,1
ruby,kripke.exe,236053571.4,1227660714,252892857.1,2778142857,15892857.14,4857142.857,553571.4286,214285.7143,7.410714286,498857283.8,108928260.9,938.7321429,19688.72321,16946428.57,1.294211084
ruby,kripke.exe,1116375000,4668000000,1093625000,11060562500,12500000,2500000,0,0,1140.03125,1693339345,380585954.4,105844.6875,2107278.188,127375000,1.200480192
ruby,kripke.exe,362017857.1,1819982143,377321428.6,4176250000,18767857.14,4875000,589285.7143,232142.8571,3.75,716239725.3,108787776.6,938.7142857,19688.71429,18196428.57,1.291625
ruby,kripke.exe,1549437500,6909125000,1565687500,16282562500,17187500,2875000,0,0,1198.71875,2510248012,435328354.7,105844.6875,2107278.188,131250000,1.666
ruby,kripke.exe,4875000,53464285.71,10500000,97446428.57,2232142.857,1214285.714,53571.42857,53571.42857,9.258928571,33030751.72,27294497.28,938.7142857,19688.70536,3089285.714,1
ruby,kripke.exe,113812500,313937500,97250000,769375000,0,0,0,0,1118.78125,113937122.7,99713831.91,102539.75,2107144.531,13375000,1.250750751
ruby,kripke.exe,10107142.86,82285714.29,18285714.29,168446428.6,2464285.714,1214285.714,53571.42857,53571.42857,4.321428571,47659273.02,27387815.35,938.7232143,19688.72321,3160714.286,1.501501502
ruby,kripke.exe,124250000,410062500,122125000,997875000,1125000,0,0,0,1162.25,168809557,99976800.47,105844.6875,2107278.188,14375000,1
ruby,kripke.exe,18946428.57,130500000,31250000,287321428.6,2803571.429,1214285.714,53571.42857,53571.42857,5.25,72082532.75,27332649.34,938.7232143,19688.72321,3375000,1.166
ruby,kripke.exe,152312500,570937500,166812500,1396812500,2000000,0,0,0,1179.78125,246661194.9,96251453.38,102540.7188,2107144.563,15312500,1.501501502
ruby,kripke.exe,31267857.14,197928571.4,49410714.29,453500000,3267857.143,1232142.857,53571.42857,53571.42857,7.526785714,106226245.9,27266759.52,938.7232143,19688.72321,4053571.429,1.428816467
ruby,kripke.exe,214750000,832187500,243750000,2066375000,1937500,0,0,0,1143.75,374183396,99747395.34,102571.7188,2107145.531,16750000,1.399759904
ruby,kripke.exe,47089285.71,284625000,72732142.86,667178571.4,4178571.429,1232142.857,71428.57143,53571.42857,4.553571429,150112091.2,27430999.83,938.7232143,19688.72321,4464285.714,1.333333333
ruby,kripke.exe,276625000,1175062500,338687500,2912875000,3875000,0,0,0,1154.71875,528754315.2,98518717.34,102571.7188,2107145.531,18312500,1.800720288
ruby,kripke.exe,2428571.429,15053571.43,3625000,32321428.57,589285.7143,392857.1429,17857.14286,17857.14286,5.1875,8386269.741,6687231.116,938.7142857,19688.71429,750000,1
ruby,kripke.exe,48375000,98562500,38750000,296562500,0,0,0,0,873.53125,31807194.84,24605560.88,105844.7188,2107278.188,9500000,1
ruby,kripke.exe,4125000,23910714.29,5785714.286,53696428.57,589285.7143,375000,17857.14286,17857.14286,5.151785714,12322379.7,6768721.955,938.7321429,19688.72321,821428.5714,1.501501502
ruby,kripke.exe,55812500,131312500,47500000,379062500,0,0,0,0,797.96875,44587557.66,23764445.59,105876.6875,2107279.188,8812500,0.799519808
