machine,app,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,duration_ratio_1_2
ruby,miniVite,17093750,27125000,8968750,74531250,0,0,0,0,0.75,1751871.734,2382231.531,109470.4688,7807.40625,0,1
ruby,miniVite,12371681.42,15646017.7,2230088.496,43238938.05,0,0,0,0,0.008849558,2289.309735,6107.946903,999.7168142,19.13274336,0,1
ruby,miniVite,2831858.407,3522123.894,513274.3363,9823008.85,0,0,0,0,0.008849558,112.2831858,3633.424779,999.7168142,19.07964602,0,2.006024096
ruby,miniVite,23062500,33093750,7718750,91500000,0,0,0,0,0.40625,289059.3438,564202.5469,114230.125,8146.546875,0,1
ruby,miniVite,14584070.8,18407079.65,2566371.681,50955752.21,0,0,0,0,0.008849558,20736.38053,37526.39823,999.7168142,19.13274336,0,1
ruby,miniVite,8194690.265,10336283.19,1451327.434,28530973.45,0,0,0,0,0.008849558,275.4690265,2513.362832,999.7168142,19.09734513,0,1
ruby,miniVite,14562500,24343750,8000000,66656250,0,0,0,0,0.515625,705581.7656,1363440.734,128509.2188,9164.046875,0,0.857632933
ruby,miniVite,6867256.637,8548672.566,1203539.823,23769911.5,0,0,0,0,0.008849558,1185.557522,14784.19469,999.7168142,19.12389381,0,1
ruby,miniVite,33281250,46000000,10000000,126250000,0,0,0,0,0.609375,1846030.75,2874628.453,109470.5,7807.296875,0,0.833
ruby,miniVite,7858407.08,10000000,1380530.973,27628318.58,0,0,0,0,0.008849558,4725.477876,7574.663717,999.7168142,19.13274336,0,1
ruby,miniVite,1876106.195,2371681.416,318584.0708,6566371.681,0,0,0,0,0.008849558,106.4159292,2583.433628,999.7168142,19.08849558,0,2.006024096
ruby,miniVite,25843750,35843750,7843750,100281250,0,0,0,0,0.578125,292571.0781,597846.0156,123749.6563,8824.984375,0,1
